DATE_ONLY,TIME,CAMPUS,ROOM ID,ROOM_CAPACITY,ROOM_EXAM_CAPACITY,TOTAL_STUDENTS,NUM_MODULES,UTILIZATION
2025-12-26,13g00,CS2,H2-401,156,82,156,2,1.0
2025-12-26,13g00,CS2,H2-406,156,82,156,2,1.0
2025-12-26,13g00,CS2,H3-201,142,75,142,3,1.0
2025-12-26,13g00,CS2,H3-301,142,75,142,3,1.0
2025-12-26,13g00,CS2,H3-306,142,75,142,2,1.0
2025-12-26,13g00,CS2,H3-406,142,75,142,2,1.0
2025-12-26,13g00,CS2,H3-501,142,75,142,3,1.0
2025-12-26,13g00,CS2,H6-308,144,76,144,2,1.0
2025-12-26,13g00,CS2,H6-811,150,79,150,2,1.0
2025-12-26,13g00,CS2,H6-GD,250,250,250,1,1.0
2025-12-26,13g00,CS2,NTD,300,300,300,1,1.0
2025-12-26,13g00,CS2,H3-506,142,75,81,5,0.5704225352112676
2025-12-26,15g30,CS1,B5-GD,130,130,130,1,1.0
2025-12-26,15g30,CS1,B4-505,120,63,86,2,0.7166666666666667
2025-12-26,15g30,CS2,NTD,300,300,124,1,0.41333333333333333
2025-12-26,18g15,CS1,B5-GD,130,130,93,5,0.7153846153846154
2025-12-27,07g00,CS1,B5-GD,130,130,78,2,0.6
2025-12-27,07g00,CS2,H6-GD,250,250,250,1,1.0
2025-12-27,07g00,CS2,NTD,300,300,300,1,1.0
2025-12-27,07g00,CS2,H2-201,156,82,82,1,0.5256410256410257
2025-12-27,07g00,CS2,H2-206,156,82,82,1,0.5256410256410257
2025-12-27,07g00,CS2,H2-301,156,82,82,1,0.5256410256410257
2025-12-27,07g00,CS2,H2-306,156,82,82,1,0.5256410256410257
2025-12-27,07g00,CS2,H2-401,156,82,82,1,0.5256410256410257
2025-12-27,07g00,CS2,H2-406,156,82,82,1,0.5256410256410257
2025-12-27,07g00,CS2,H6-811,150,79,71,1,0.47333333333333333
2025-12-27,09g30,CS1,B4-505,120,63,120,2,1.0
2025-12-27,09g30,CS1,B5-GD,130,130,130,1,1.0
2025-12-27,09g30,CS1,B4-406,108,57,61,2,0.5648148148148148
2025-12-27,09g30,CS1,C6-103,100,50,44,1,0.44
2025-12-27,09g30,CS2,NTD,300,300,300,1,1.0
2025-12-27,09g30,CS2,H6-GD,250,250,197,2,0.788
2025-12-27,13g00,CS1,B4-505,120,63,120,7,1.0
2025-12-27,13g00,CS1,B5-GD,130,130,130,2,1.0
2025-12-27,13g00,CS1,B4-406,108,57,21,3,0.19444444444444445
2025-12-27,13g00,CS2,NTD,300,300,300,2,1.0
2025-12-27,13g00,CS2,H6-GD,250,250,153,2,0.612
2025-12-27,15g30,CS1,B5-GD,130,130,130,2,1.0
2025-12-27,15g30,CS1,B4-505,120,63,39,1,0.325
2025-12-27,15g30,CS2,NTD,300,300,282,1,0.94
2025-12-28,07g00,CS1,B5-GD,130,130,127,1,0.9769230769230769
2025-12-28,07g00,CS2,NTD,300,300,159,1,0.53
2025-12-28,09g30,CS1,B5-GD,130,130,130,1,1.0
2025-12-28,09g30,CS1,B4-406,108,57,57,1,0.5277777777777778
2025-12-28,09g30,CS1,B4-505,120,63,63,1,0.525
2025-12-28,09g30,CS1,B1-208,84,44,44,1,0.5238095238095238
2025-12-28,09g30,CS1,B1-306,84,44,44,1,0.5238095238095238
2025-12-28,09g30,CS1,C6-102,100,50,50,1,0.5
2025-12-28,09g30,CS1,C6-103,100,50,50,1,0.5
2025-12-28,09g30,CS1,B4-502,80,42,24,1,0.3
2025-12-28,13g00,CS1,B4-505,120,63,120,2,1.0
2025-12-28,13g00,CS1,B5-GD,130,130,130,1,1.0
2025-12-28,13g00,CS1,B4-406,108,57,94,3,0.8703703703703703
2025-12-28,13g00,CS1,B1-208,84,44,44,1,0.5238095238095238
2025-12-28,13g00,CS1,B1-306,84,44,44,1,0.5238095238095238
2025-12-28,13g00,CS1,C6-102,100,50,50,1,0.5
2025-12-28,13g00,CS1,C6-103,100,50,50,1,0.5
2025-12-28,13g00,CS1,B4-502,80,42,34,1,0.425
2025-12-28,13g00,CS2,H2-201,156,82,156,2,1.0
2025-12-28,13g00,CS2,H6-GD,250,250,250,2,1.0
2025-12-28,13g00,CS2,NTD,300,300,300,1,1.0
2025-12-28,13g00,CS2,H2-301,156,82,49,2,0.3141025641025641
2025-12-28,15g30,CS1,B5-GD,130,130,130,1,1.0
2025-12-28,15g30,CS1,B4-505,120,63,53,5,0.44166666666666665
2025-12-29,07g00,CS1,B1-208,84,44,84,4,1.0
2025-12-29,07g00,CS1,B4-406,108,57,108,2,1.0
2025-12-29,07g00,CS1,B4-505,120,63,120,2,1.0
2025-12-29,07g00,CS1,B5-GD,130,130,130,1,1.0
2025-12-29,07g00,CS1,C6-102,100,50,100,3,1.0
2025-12-29,07g00,CS1,C6-103,100,50,100,2,1.0
2025-12-29,07g00,CS1,B1-306,84,44,60,7,0.7142857142857143
2025-12-29,07g00,CS2,H2-201,156,82,156,2,1.0
2025-12-29,07g00,CS2,H2-206,156,82,156,3,1.0
2025-12-29,07g00,CS2,H2-301,156,82,156,2,1.0
2025-12-29,07g00,CS2,H2-306,156,82,156,2,1.0
2025-12-29,07g00,CS2,H2-401,156,82,156,2,1.0
2025-12-29,07g00,CS2,H2-406,156,82,156,2,1.0
2025-12-29,07g00,CS2,H3-406,142,75,142,6,1.0
2025-12-29,07g00,CS2,H6-308,144,76,144,5,1.0
2025-12-29,07g00,CS2,H6-811,150,79,150,4,1.0
2025-12-29,07g00,CS2,H6-GD,250,250,250,1,1.0
2025-12-29,07g00,CS2,NTD,300,300,300,1,1.0
2025-12-29,07g00,CS2,H3-306,142,75,52,4,0.36619718309859156
2025-12-29,09g30,CS1,B5-GD,130,130,108,1,0.8307692307692308
2025-12-29,13g00,CS1,B4-406,108,57,108,2,1.0
2025-12-29,13g00,CS1,B4-505,120,63,120,2,1.0
2025-12-29,13g00,CS1,B5-GD,130,130,130,1,1.0
2025-12-29,13g00,CS1,C6-103,100,50,100,3,1.0
2025-12-29,13g00,CS1,C6-102,100,50,95,4,0.95
2025-12-29,13g00,CS2,H2-201,156,82,156,2,1.0
2025-12-29,13g00,CS2,H2-301,156,82,156,2,1.0
2025-12-29,13g00,CS2,H2-306,156,82,156,3,1.0
2025-12-29,13g00,CS2,H2-401,156,82,156,3,1.0
2025-12-29,13g00,CS2,H6-GD,250,250,250,2,1.0
2025-12-29,13g00,CS2,NTD,300,300,300,1,1.0
2025-12-29,13g00,CS2,H2-406,156,82,123,4,0.7884615384615384
2025-12-29,18g15,CS1,B4-505,120,63,120,3,1.0
2025-12-29,18g15,CS1,B5-GD,130,130,130,2,1.0
2025-12-29,18g15,CS1,B4-406,108,57,36,1,0.3333333333333333
2025-12-30,07g00,CS1,B1-208,84,44,84,2,1.0
2025-12-30,07g00,CS1,B1-306,84,44,84,2,1.0
2025-12-30,07g00,CS1,B4-406,108,57,108,2,1.0
2025-12-30,07g00,CS1,B4-501,80,42,80,2,1.0
2025-12-30,07g00,CS1,B4-502,80,42,80,2,1.0
2025-12-30,07g00,CS1,B4-505,120,63,120,2,1.0
2025-12-30,07g00,CS1,B5-GD,130,130,130,1,1.0
2025-12-30,07g00,CS1,B6-306,80,42,80,3,1.0
2025-12-30,07g00,CS1,C4-502,80,42,80,4,1.0
2025-12-30,07g00,CS1,C6-102,100,50,100,2,1.0
2025-12-30,07g00,CS1,C6-103,100,50,100,2,1.0
2025-12-30,07g00,CS1,B4-305,80,42,53,5,0.6625
2025-12-30,07g00,CS2,H2-201,156,82,156,2,1.0
2025-12-30,07g00,CS2,H2-206,156,82,156,2,1.0
2025-12-30,07g00,CS2,H2-301,156,82,156,2,1.0
2025-12-30,07g00,CS2,H2-306,156,82,156,2,1.0
2025-12-30,07g00,CS2,H2-401,156,82,156,2,1.0
2025-12-30,07g00,CS2,H2-406,156,82,156,2,1.0
2025-12-30,07g00,CS2,H3-201,142,75,142,6,1.0
2025-12-30,07g00,CS2,H3-301,142,75,142,4,1.0
2025-12-30,07g00,CS2,H3-306,142,75,142,3,1.0
2025-12-30,07g00,CS2,H3-406,142,75,142,3,1.0
2025-12-30,07g00,CS2,H6-308,144,76,144,2,1.0
2025-12-30,07g00,CS2,H6-811,150,79,150,2,1.0
2025-12-30,07g00,CS2,H6-GD,250,250,250,1,1.0
2025-12-30,07g00,CS2,NTD,300,300,300,1,1.0
2025-12-30,07g00,CS2,H3-501,142,75,67,7,0.47183098591549294
2025-12-30,09g30,CS1,B5-GD,130,130,130,1,1.0
2025-12-30,09g30,CS1,B4-406,108,57,57,1,0.5277777777777778
2025-12-30,09g30,CS1,B4-501,80,42,42,1,0.525
2025-12-30,09g30,CS1,B4-502,80,42,42,1,0.525
2025-12-30,09g30,CS1,B4-505,120,63,63,1,0.525
2025-12-30,09g30,CS1,B6-306,80,42,42,1,0.525
2025-12-30,09g30,CS1,C4-502,80,42,42,1,0.525
2025-12-30,09g30,CS1,B1-208,84,44,44,1,0.5238095238095238
2025-12-30,09g30,CS1,B1-306,84,44,44,1,0.5238095238095238
2025-12-30,09g30,CS1,C6-102,100,50,50,1,0.5
2025-12-30,09g30,CS1,C6-103,100,50,50,1,0.5
2025-12-30,09g30,CS1,B4-305,80,42,37,1,0.4625
2025-12-30,09g30,CS2,H6-GD,250,250,250,1,1.0
2025-12-30,09g30,CS2,NTD,300,300,300,1,1.0
2025-12-30,09g30,CS2,H1-101,138,73,73,1,0.5289855072463768
2025-12-30,09g30,CS2,H1-104,138,73,73,1,0.5289855072463768
2025-12-30,09g30,CS2,H3-201,142,75,75,1,0.528169014084507
2025-12-30,09g30,CS2,H3-301,142,75,75,1,0.528169014084507
2025-12-30,09g30,CS2,H3-306,142,75,75,1,0.528169014084507
2025-12-30,09g30,CS2,H3-401,142,75,75,1,0.528169014084507
2025-12-30,09g30,CS2,H3-406,142,75,75,1,0.528169014084507
2025-12-30,09g30,CS2,H3-501,142,75,75,1,0.528169014084507
2025-12-30,09g30,CS2,H3-506,142,75,75,1,0.528169014084507
2025-12-30,09g30,CS2,H6-308,144,76,76,1,0.5277777777777778
2025-12-30,09g30,CS2,H6-811,150,79,79,1,0.5266666666666666
2025-12-30,09g30,CS2,H2-201,156,82,82,1,0.5256410256410257
2025-12-30,09g30,CS2,H2-206,156,82,82,1,0.5256410256410257
2025-12-30,09g30,CS2,H2-301,156,82,82,1,0.5256410256410257
2025-12-30,09g30,CS2,H2-306,156,82,82,1,0.5256410256410257
2025-12-30,09g30,CS2,H2-401,156,82,82,1,0.5256410256410257
2025-12-30,09g30,CS2,H2-406,156,82,82,1,0.5256410256410257
2025-12-30,09g30,CS2,H1-307,135,71,35,1,0.25925925925925924
2025-12-30,13g00,CS1,B4-406,108,57,108,3,1.0
2025-12-30,13g00,CS1,B4-505,120,63,120,3,1.0
2025-12-30,13g00,CS1,B5-GD,130,130,130,1,1.0
2025-12-30,13g00,CS1,C6-103,100,50,55,3,0.55
2025-12-30,13g00,CS2,NTD,300,300,300,2,1.0
2025-12-30,13g00,CS2,H6-GD,250,250,233,4,0.932
2025-12-30,15g30,CS1,B5-GD,130,130,21,1,0.16153846153846155
2025-12-30,15g30,CS2,NTD,300,300,151,2,0.5033333333333333
2025-12-30,18g15,CS1,B5-GD,130,130,87,1,0.6692307692307692
2025-12-31,07g00,CS1,B1-208,84,44,84,2,1.0
2025-12-31,07g00,CS1,B1-306,84,44,84,2,1.0
2025-12-31,07g00,CS1,B4-305,80,42,80,4,1.0
2025-12-31,07g00,CS1,B4-406,108,57,108,2,1.0
2025-12-31,07g00,CS1,B4-501,80,42,80,2,1.0
2025-12-31,07g00,CS1,B4-502,80,42,80,2,1.0
2025-12-31,07g00,CS1,B4-505,120,63,120,2,1.0
2025-12-31,07g00,CS1,B5-GD,130,130,130,1,1.0
2025-12-31,07g00,CS1,B6-306,80,42,80,2,1.0
2025-12-31,07g00,CS1,C4-502,80,42,80,3,1.0
2025-12-31,07g00,CS1,C6-102,100,50,100,2,1.0
2025-12-31,07g00,CS1,C6-103,100,50,100,2,1.0
2025-12-31,07g00,CS1,C4-301,80,42,68,7,0.85
2025-12-31,07g00,CS2,H2-201,156,82,156,2,1.0
2025-12-31,07g00,CS2,H2-206,156,82,156,2,1.0
2025-12-31,07g00,CS2,H2-301,156,82,156,2,1.0
2025-12-31,07g00,CS2,H2-306,156,82,156,2,1.0
2025-12-31,07g00,CS2,H2-401,156,82,156,2,1.0
2025-12-31,07g00,CS2,H2-406,156,82,156,2,1.0
2025-12-31,07g00,CS2,H3-201,142,75,142,6,1.0
2025-12-31,07g00,CS2,H3-301,142,75,142,4,1.0
2025-12-31,07g00,CS2,H3-306,142,75,142,3,1.0
2025-12-31,07g00,CS2,H3-406,142,75,142,3,1.0
2025-12-31,07g00,CS2,H6-308,144,76,144,3,1.0
2025-12-31,07g00,CS2,H6-811,150,79,150,2,1.0
2025-12-31,07g00,CS2,H6-GD,250,250,250,1,1.0
2025-12-31,07g00,CS2,NTD,300,300,300,1,1.0
2025-12-31,07g00,CS2,H3-501,142,75,57,6,0.4014084507042254
2025-12-31,09g30,CS1,B5-GD,130,130,130,1,1.0
2025-12-31,09g30,CS1,B4-505,120,63,103,2,0.8583333333333333
2025-12-31,09g30,CS1,B4-406,108,57,2,1,0.018518518518518517
2025-12-31,09g30,CS2,NTD,300,300,300,1,1.0
2025-12-31,09g30,CS2,H6-GD,250,250,142,2,0.568
2025-12-31,13g00,CS1,B4-406,108,57,108,3,1.0
2025-12-31,13g00,CS1,B4-505,120,63,120,2,1.0
2025-12-31,13g00,CS1,B5-GD,130,130,130,1,1.0
2025-12-31,13g00,CS1,C6-103,100,50,95,4,0.95
2025-12-31,13g00,CS2,H2-201,156,82,156,2,1.0
2025-12-31,13g00,CS2,H2-301,156,82,156,3,1.0
2025-12-31,13g00,CS2,H2-306,156,82,156,3,1.0
2025-12-31,13g00,CS2,H6-GD,250,250,250,1,1.0
2025-12-31,13g00,CS2,NTD,300,300,300,1,1.0
2025-12-31,13g00,CS2,H2-401,156,82,76,3,0.48717948717948717
2025-12-31,15g30,CS1,B5-GD,130,130,130,1,1.0
2025-12-31,15g30,CS1,B4-505,120,63,61,2,0.5083333333333333
2025-12-31,15g30,CS2,NTD,300,300,300,2,1.0
2025-12-31,15g30,CS2,H6-GD,250,250,94,1,0.376
2025-12-31,18g15,CS1,B5-GD,130,130,64,3,0.49230769230769234
2026-01-02,07g00,CS1,B1-208,84,44,84,2,1.0
2026-01-02,07g00,CS1,B1-306,84,44,84,2,1.0
2026-01-02,07g00,CS1,B4-305,80,42,80,2,1.0
2026-01-02,07g00,CS1,B4-406,108,57,108,2,1.0
2026-01-02,07g00,CS1,B4-501,80,42,80,2,1.0
2026-01-02,07g00,CS1,B4-502,80,42,80,2,1.0
2026-01-02,07g00,CS1,B4-505,120,63,120,2,1.0
2026-01-02,07g00,CS1,B5-GD,130,130,130,1,1.0
2026-01-02,07g00,CS1,B6-306,80,42,80,2,1.0
2026-01-02,07g00,CS1,C4-301,80,42,80,2,1.0
2026-01-02,07g00,CS1,C4-304,80,42,80,2,1.0
2026-01-02,07g00,CS1,C4-402,80,42,80,3,1.0
2026-01-02,07g00,CS1,C4-403,80,42,80,3,1.0
2026-01-02,07g00,CS1,C4-502,80,42,80,2,1.0
2026-01-02,07g00,CS1,C6-102,100,50,100,2,1.0
2026-01-02,07g00,CS1,C6-103,100,50,100,2,1.0
2026-01-02,07g00,CS1,B4-306,80,42,71,7,0.8875
2026-01-02,07g00,CS2,H2-201,156,82,156,2,1.0
2026-01-02,07g00,CS2,H2-206,156,82,156,2,1.0
2026-01-02,07g00,CS2,H2-301,156,82,156,2,1.0
2026-01-02,07g00,CS2,H2-306,156,82,156,2,1.0
2026-01-02,07g00,CS2,H2-401,156,82,156,2,1.0
2026-01-02,07g00,CS2,H2-406,156,82,156,2,1.0
2026-01-02,07g00,CS2,H3-201,142,75,142,3,1.0
2026-01-02,07g00,CS2,H3-301,142,75,142,2,1.0
2026-01-02,07g00,CS2,H3-306,142,75,142,2,1.0
2026-01-02,07g00,CS2,H3-406,142,75,142,2,1.0
2026-01-02,07g00,CS2,H3-501,142,75,142,3,1.0
2026-01-02,07g00,CS2,H3-506,142,75,142,4,1.0
2026-01-02,07g00,CS2,H6-308,144,76,144,2,1.0
2026-01-02,07g00,CS2,H6-811,150,79,150,2,1.0
2026-01-02,07g00,CS2,H6-GD,250,250,250,1,1.0
2026-01-02,07g00,CS2,NTD,300,300,300,1,1.0
2026-01-02,07g00,CS2,H3-401,142,75,82,4,0.5774647887323944
2026-01-02,09g30,CS1,B5-GD,130,130,62,5,0.47692307692307695
2026-01-02,09g30,CS2,H6-GD,250,250,250,6,1.0
2026-01-02,09g30,CS2,NTD,300,300,300,3,1.0
2026-01-02,09g30,CS2,H2-201,156,82,78,5,0.5
2026-01-02,13g00,CS1,B4-406,108,57,108,3,1.0
2026-01-02,13g00,CS1,B4-505,120,63,120,3,1.0
2026-01-02,13g00,CS1,B5-GD,130,130,130,1,1.0
2026-01-02,13g00,CS1,C6-103,100,50,49,4,0.49
2026-01-02,13g00,CS2,H2-201,156,82,156,2,1.0
2026-01-02,13g00,CS2,H2-301,156,82,156,2,1.0
2026-01-02,13g00,CS2,H2-306,156,82,156,3,1.0
2026-01-02,13g00,CS2,H2-401,156,82,156,4,1.0
2026-01-02,13g00,CS2,H6-GD,250,250,250,1,1.0
2026-01-02,13g00,CS2,NTD,300,300,300,1,1.0
2026-01-02,13g00,CS2,H2-406,156,82,151,6,0.967948717948718
2026-01-02,15g30,CS1,B5-GD,130,130,130,1,1.0
2026-01-02,15g30,CS1,B4-505,120,63,6,1,0.05
2026-01-02,15g30,CS2,NTD,300,300,160,1,0.5333333333333333
2026-01-02,18g15,CS1,B5-GD,130,130,130,4,1.0
2026-01-02,18g15,CS1,B4-505,120,63,55,3,0.4583333333333333
2026-01-03,07g00,CS1,B4-406,108,57,108,7,1.0
2026-01-03,07g00,CS1,B4-505,120,63,120,4,1.0
2026-01-03,07g00,CS1,B5-GD,130,130,130,2,1.0
2026-01-03,07g00,CS1,C6-103,100,50,29,5,0.29
2026-01-03,07g00,CS2,H2-201,156,82,156,3,1.0
2026-01-03,07g00,CS2,H2-301,156,82,156,5,1.0
2026-01-03,07g00,CS2,H6-GD,250,250,250,4,1.0
2026-01-03,07g00,CS2,NTD,300,300,300,3,1.0
2026-01-03,07g00,CS2,H2-306,156,82,124,7,0.7948717948717948
2026-01-03,09g30,CS1,B5-GD,130,130,130,1,1.0
2026-01-03,09g30,CS1,B4-406,108,57,57,1,0.5277777777777778
2026-01-03,09g30,CS1,B4-305,80,42,42,1,0.525
2026-01-03,09g30,CS1,B4-501,80,42,42,1,0.525
2026-01-03,09g30,CS1,B4-502,80,42,42,1,0.525
2026-01-03,09g30,CS1,B4-505,120,63,63,1,0.525
2026-01-03,09g30,CS1,B6-306,80,42,42,1,0.525
2026-01-03,09g30,CS1,C4-301,80,42,42,1,0.525
2026-01-03,09g30,CS1,C4-304,80,42,42,1,0.525
2026-01-03,09g30,CS1,C4-402,80,42,42,1,0.525
2026-01-03,09g30,CS1,C4-502,80,42,42,1,0.525
2026-01-03,09g30,CS1,B1-208,84,44,44,1,0.5238095238095238
2026-01-03,09g30,CS1,B1-306,84,44,44,1,0.5238095238095238
2026-01-03,09g30,CS1,C6-102,100,50,50,1,0.5
2026-01-03,09g30,CS1,C6-103,100,50,50,1,0.5
2026-01-03,09g30,CS1,C4-403,80,42,28,1,0.35
2026-01-03,09g30,CS2,H6-GD,250,250,250,1,1.0
2026-01-03,09g30,CS2,NTD,300,300,300,1,1.0
2026-01-03,09g30,CS2,H3-201,142,75,75,1,0.528169014084507
2026-01-03,09g30,CS2,H3-301,142,75,75,1,0.528169014084507
2026-01-03,09g30,CS2,H3-306,142,75,75,1,0.528169014084507
2026-01-03,09g30,CS2,H3-406,142,75,75,1,0.528169014084507
2026-01-03,09g30,CS2,H6-308,144,76,76,1,0.5277777777777778
2026-01-03,09g30,CS2,H6-811,150,79,79,1,0.5266666666666666
2026-01-03,09g30,CS2,H2-201,156,82,82,1,0.5256410256410257
2026-01-03,09g30,CS2,H2-206,156,82,82,1,0.5256410256410257
2026-01-03,09g30,CS2,H2-301,156,82,82,1,0.5256410256410257
2026-01-03,09g30,CS2,H2-306,156,82,82,1,0.5256410256410257
2026-01-03,09g30,CS2,H2-401,156,82,82,1,0.5256410256410257
2026-01-03,09g30,CS2,H2-406,156,82,82,1,0.5256410256410257
2026-01-03,09g30,CS2,H3-501,142,75,32,1,0.22535211267605634
2026-01-03,13g00,CS1,B4-505,120,63,120,4,1.0
2026-01-03,13g00,CS1,B5-GD,130,130,130,1,1.0
2026-01-03,13g00,CS1,B4-406,108,57,58,4,0.5370370370370371
2026-01-03,13g00,CS2,NTD,300,300,300,2,1.0
2026-01-03,13g00,CS2,H6-GD,250,250,191,6,0.764
2026-01-03,15g30,CS1,B5-GD,130,130,71,1,0.5461538461538461
2026-01-03,15g30,CS2,NTD,300,300,130,1,0.43333333333333335
2026-01-04,07g00,CS1,B1-208,84,44,84,4,1.0
2026-01-04,07g00,CS1,B1-306,84,44,84,5,1.0
2026-01-04,07g00,CS1,B4-406,108,57,108,2,1.0
2026-01-04,07g00,CS1,B4-505,120,63,120,2,1.0
2026-01-04,07g00,CS1,B5-GD,130,130,130,1,1.0
2026-01-04,07g00,CS1,C6-102,100,50,100,3,1.0
2026-01-04,07g00,CS1,C6-103,100,50,100,3,1.0
2026-01-04,07g00,CS1,B4-502,80,42,76,8,0.95
2026-01-04,07g00,CS2,H2-201,156,82,156,2,1.0
2026-01-04,07g00,CS2,H2-206,156,82,156,4,1.0
2026-01-04,07g00,CS2,H2-301,156,82,156,2,1.0
2026-01-04,07g00,CS2,H2-306,156,82,156,2,1.0
2026-01-04,07g00,CS2,H2-401,156,82,156,3,1.0
2026-01-04,07g00,CS2,H2-406,156,82,156,3,1.0
2026-01-04,07g00,CS2,H6-811,150,79,150,6,1.0
2026-01-04,07g00,CS2,H6-GD,250,250,250,1,1.0
2026-01-04,07g00,CS2,NTD,300,300,300,1,1.0
2026-01-04,07g00,CS2,H6-308,144,76,86,9,0.5972222222222222
2026-01-04,09g30,CS1,B4-505,120,63,120,4,1.0
2026-01-04,09g30,CS1,B5-GD,130,130,130,2,1.0
2026-01-04,09g30,CS1,B4-406,108,57,79,8,0.7314814814814815
2026-01-04,09g30,CS2,NTD,300,300,158,1,0.5266666666666666
2026-01-04,13g00,CS1,B4-406,108,57,108,2,1.0
2026-01-04,13g00,CS1,B4-505,120,63,120,2,1.0
2026-01-04,13g00,CS1,B5-GD,130,130,130,1,1.0
2026-01-04,13g00,CS1,C6-103,100,50,100,4,1.0
2026-01-04,13g00,CS1,C6-102,100,50,64,6,0.64
2026-01-04,13g00,CS2,H2-201,156,82,156,2,1.0
2026-01-04,13g00,CS2,H2-301,156,82,156,2,1.0
2026-01-04,13g00,CS2,H2-306,156,82,156,3,1.0
2026-01-04,13g00,CS2,H2-401,156,82,156,3,1.0
2026-01-04,13g00,CS2,H2-406,156,82,156,4,1.0
2026-01-04,13g00,CS2,H6-GD,250,250,250,2,1.0
2026-01-04,13g00,CS2,NTD,300,300,300,2,1.0
2026-01-04,13g00,CS2,H2-206,156,82,69,4,0.4423076923076923
2026-01-04,15g30,CS1,B5-GD,130,130,130,2,1.0
2026-01-04,15g30,CS1,B4-505,120,63,34,2,0.2833333333333333
